ticker,tier,archetype,price,eng_intrinsic,eng_mos,eng_verdict,eng_conf,my_lo,my_mid,my_hi,my_mos,my_verdict,my_conf,g,pe_star,pb_star,norm,class,cause,note
BIOCON,C,PHARMA,437.4,221.03216941714027,-0.4935101525730058,LOW CONF,high,109.9,129.3,148.7,-0.704,ABSTAIN,low,0.16,45.8,0.5,,Abstention-justified,,thin data both sides
NUVOCO,C,CEMENT,,175.54453176823725,-0.4941079776131491,LOW CONF,high,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
SAPPHIRE,C,CONSUMER,,91.1160540648096,-0.49676320520926986,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
PPLPHARMA,C,PHARMA,,87.56653875282652,-0.4968307834693644,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,input-gap: spot multiples/ROE unavailable to this method,input-gap: spot multiples/ROE unavailable to this method
TENNIND,C,AUTO,558.45,276.82533736908977,-0.5006757983963027,LOW CONF,medium,111.2,187.2,263.2,-0.665,ABSTAIN,low,0.1,16.1,9.0,peak haircut x0.60,Abstention-justified,,thin data both sides
PRECWIRE,C,MANUFACTURING,363.55,185.03522230789557,-0.5013871670495943,LOW CONF,medium,55.0,84.6,114.2,-0.767,ABSTAIN,low,0.12,13.8,0.5,,Abstention-justified,,thin data both sides
FIRSTCRY,C,CONSUMER,,104.76271019717913,-0.5019126601189601,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,input-gap: spot multiples/ROE unavailable to this method,input-gap: spot multiples/ROE unavailable to this method
GLAXO,C,PHARMA,2475.0,1208.603286410845,-0.502673324660174,LOW CONF,high,1464.1,2252.5,3040.8,-0.09,HOLD,low,0.16,45.8,0.5,,Abstention-justified,,my confidence low too
ABSLAMC,C,NBFC,1118.6,560.6743830525809,-0.5081803657433501,LOW CONF,high,469.1,557.6,646.1,-0.502,AVOID,medium,0.0992,13.4,4.5,,Engine-wrongly-abstained,,independent model reaches a supported value
ADANIPOWER,C,UTILITIES,214.45,106.20502427073173,-0.5096041729199255,LOW CONF,high,51.5,79.2,106.9,-0.631,ABSTAIN,low,0.1198,17.1,0.5,,Abstention-justified,,thin data both sides
JBCHEPHARM,C,PHARMA,2415.3,1183.8857268890488,-0.5098390564778501,LOW CONF,high,520.1,800.1,1080.2,-0.669,ABSTAIN,low,0.1026,21.8,0.5,,Abstention-justified,,thin data both sides
COHANCE,C,PHARMA,,214.08511478321356,-0.5145462249813751,LOW CONF,high,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
SUDEEPPHRM,C,IT_SERVICES,866.9,411.6568876138718,-0.5224398055523529,LOW CONF,medium,167.8,258.2,348.6,-0.702,ABSTAIN,low,0.1182,20.2,0.5,,Abstention-justified,,thin data both sides
ASIANPAINT,C,CONSUMER_DISC,2692.0,1279.934205737544,-0.5240110800529773,LOW CONF,high,680.9,911.7,1142.6,-0.661,AVOID,medium,0.08,17.6,5.71,,Engine-wrongly-abstained,,independent model reaches a supported value
BOSCHLTD,C,AUTO,40845.0,19517.929399840865,-0.5252267234288284,LOW CONF,high,8830.9,15492.8,22154.8,-0.621,ABSTAIN,low,0.1,12.8,5.09,,Abstention-justified,,thin data both sides
VIJAYA,C,PHARMA,1335.8,634.1937989311712,-0.5253040427161892,LOW CONF,high,206.0,316.9,427.9,-0.763,ABSTAIN,low,0.1086,22.9,0.5,,Abstention-justified,,thin data both sides
NEULANDLAB,C,PHARMA,19551.75,8678.402201938921,-0.5264173423225691,LOW CONF,high,2943.4,4528.2,6113.1,-0.768,ABSTAIN,low,0.1475,26.0,0.5,,Abstention-justified,,thin data both sides
EICHERMOT,C,AUTO,7563.95,3564.8104287289684,-0.528682431582076,LOW CONF,high,2346.5,4116.7,5886.9,-0.456,ABSTAIN,low,0.1,13.6,7.04,,Abstention-justified,,thin data both sides
BIRET,C,REALTY,341.0,159.69761699668913,-0.5302873114012496,LOW CONF,medium,583.8,1024.1,1464.5,2.003,ABSTAIN,low,0.1,14.3,9.0,peak haircut x0.60,Abstention-justified,,thin data both sides
TRENT,C,CONSUMER,2902.75,1332.1524995412642,-0.5313282790806135,LOW CONF,high,586.4,902.1,1217.9,-0.689,ABSTAIN,low,0.16,39.9,0.5,,Abstention-justified,,thin data both sides
SWSOLAR,C,CONSTRUCTION,,103.24351874535131,-0.5353367894803938,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,input-gap: spot multiples/ROE unavailable to this method,input-gap: spot multiples/ROE unavailable to this method
DIXON,C,CONSUMER_DISC,14557.0,6603.11022748703,-0.5409086958571209,LOW CONF,high,5012.2,7711.0,10409.9,-0.47,ABSTAIN,low,0.16,35.4,0.5,,Abstention-justified,,thin data both sides
BHARTIHEXA,C,TELECOM,1595.05,735.8393633269161,-0.5424738150053372,LOW CONF,high,446.2,686.5,926.8,-0.57,ABSTAIN,low,0.1451,24.4,0.5,,Abstention-justified,,thin data both sides
TORNTPHARM,C,PHARMA,4766.6,2281.8111603533234,-0.5425031758053326,LOW CONF,high,1076.3,1655.9,2235.5,-0.653,ABSTAIN,low,0.1529,32.6,0.5,,Abstention-justified,,thin data both sides
EBGNG,C,MANUFACTURING,556.0,247.74184329489844,-0.543753511427443,LOW CONF,medium,199.0,306.2,413.4,-0.449,ABSTAIN,low,0.1044,12.8,9.0,,Abstention-justified,,thin data both sides
SHANTIGEAR,C,CAPITAL_GOODS,423.5,194.25232332241941,-0.5471973815328218,LOW CONF,medium,110.3,169.7,229.1,-0.599,ABSTAIN,low,0.1044,13.3,5.52,,Abstention-justified,,thin data both sides
EUREKAFORB,C,CAPITAL_GOODS,,205.85067983827338,-0.5517677085720776,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
PILANIINVS,C,NBFC,4360.0,1960.7527599534712,-0.5518381842807087,LOW CONF,medium,1438.3,2212.8,2987.2,-0.492,ABSTAIN,low,0.12,15.1,0.5,,Abstention-justified,,thin data both sides
BOSCH-HCIL,C,AUTO,,18276.699403554383,-0.5526447337277106,LOW CONF,medium,,,,,DATA-DEFECT,,,,,,Data-defect,known live data bug (platform audit DATA-01/02),known live data bug (platform audit DATA-01/02)
TRITURBINE,C,CAPITAL_GOODS,614.7,274.3504719534468,-0.5530659412666827,LOW CONF,high,117.8,181.3,244.7,-0.705,ABSTAIN,low,0.1452,20.1,0.5,,Abstention-justified,,thin data both sides
BALUFORGE,C,AUTO,448.0,199.06319492063886,-0.5568988426919558,LOW CONF,medium,228.9,355.2,481.4,-0.207,REDUCE,medium,0.0972,12.0,3.27,,Engine-wrongly-abstained,,independent model reaches a supported value
NBCC,C,CONSTRUCTION,97.96,43.02553283846706,-0.5580325337599685,LOW CONF,high,21.9,38.5,55.0,-0.607,ABSTAIN,low,0.1,12.8,6.64,peak haircut x0.60,Abstention-justified,,thin data both sides
CUMMINSIND,C,CAPITAL_GOODS,5452.6,2441.8213686976474,-0.5633366651112934,LOW CONF,high,1055.2,1623.3,2191.5,-0.702,ABSTAIN,low,0.16,23.4,0.5,,Abstention-justified,,thin data both sides
CRISIL,C,NBFC,4235.0,1845.611509564168,-0.5649810235317569,LOW CONF,high,1494.3,1758.0,2021.7,-0.585,AVOID,high,0.1073,13.9,4.5,,Engine-wrongly-abstained,,independent model reaches a supported value
LALPATHLAB,C,PHARMA,1693.9,733.9094536392663,-0.5678818572543181,LOW CONF,high,410.6,631.7,852.7,-0.627,ABSTAIN,low,0.1218,25.5,0.5,,Abstention-justified,,thin data both sides
CEMPRO,C,CONSTRUCTION,1620.0,684.2441305543192,-0.5696577795255854,LOW CONF,high,287.8,504.9,722.0,-0.688,ABSTAIN,low,0.1,12.8,6.77,peak haircut x0.60,Abstention-justified,,thin data both sides
GRAPHITE,C,CAPITAL_GOODS,,275.64469585202977,-0.571314625424526,LOW CONF,high,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
INOXINDIA,C,CAPITAL_GOODS,2000.5,839.653732972259,-0.5750525163357159,LOW CONF,medium,264.7,407.3,549.8,-0.796,ABSTAIN,low,0.1386,17.4,0.5,,Abstention-justified,,thin data both sides
SAMMAANCAP,C,NBFC,,68.9239166998446,-0.5772057618706625,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,input-gap: spot multiples/ROE unavailable to this method,input-gap: spot multiples/ROE unavailable to this method
SJS,C,AUTO,2164.9,901.7593781209295,-0.5814142050220817,LOW CONF,medium,565.0,991.2,1417.5,-0.542,ABSTAIN,low,0.1,13.1,5.76,,Abstention-justified,,thin data both sides
INGERRAND,C,CAPITAL_GOODS,4569.8,1916.7435449767988,-0.5825543285615474,LOW CONF,medium,1147.3,1765.0,2382.8,-0.614,ABSTAIN,low,0.16,26.9,0.5,,Abstention-justified,,thin data both sides
CMPDI,C,METAL,253.83,105.61844918219373,-0.5836219775203275,LOW CONF,medium,43.2,75.7,108.3,-0.702,ABSTAIN,low,0.07,10.9,3.49,peak haircut x0.60,Abstention-justified,,thin data both sides
SEDEMAC,C,MANUFACTURING,2666.9,1107.4114547125905,-0.5886898474548393,LOW CONF,medium,348.7,536.5,724.2,-0.799,ABSTAIN,low,0.12,16.9,0.5,,Abstention-justified,,thin data both sides
ANANDRATHI,C,NBFC,2083.8,847.1323671782484,-0.5900641823478111,LOW CONF,high,103.4,159.0,214.7,-0.924,ABSTAIN,low,0.12,15.0,0.5,,Abstention-justified,,thin data both sides
SBCL,C,MANUFACTURING,746.2,296.6578999509692,-0.5941752394651585,LOW CONF,medium,106.4,163.7,221.0,-0.781,ABSTAIN,low,0.1194,13.8,0.5,,Abstention-justified,,thin data both sides
TRIVENI,C,CAPITAL_GOODS,474.45,249.23171712347232,-0.5949098462032144,LOW CONF,medium,117.8,181.3,244.7,-0.618,ABSTAIN,low,0.1452,20.1,0.5,,Abstention-justified,,thin data both sides
PRAJIND,C,CONSTRUCTION,,139.53787402630667,-0.597815610242667,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
BAJAJ-AUTO,C,AUTO,1054.85,423.46080716033794,-0.5991093371576844,LOW CONF,high,443.9,610.2,776.4,-0.422,AVOID,medium,0.1,12.3,4.09,,Engine-wrongly-abstained,,independent model reaches a supported value
NAVINFLUOR,C,CHEMICALS,7856.0,3022.2967020528367,-0.5999607277229866,LOW CONF,high,1330.6,2334.4,3338.1,-0.703,ABSTAIN,low,0.1,12.6,4.62,,Abstention-justified,,thin data both sides
RADICO,C,CONSUMER,4062.0,1638.8724430452803,-0.600275013891395,LOW CONF,high,505.1,777.0,1049.0,-0.809,ABSTAIN,low,0.1399,29.6,0.5,,Abstention-justified,,thin data both sides
CORONA,C,IT_SERVICES,2046.7,816.0347314506869,-0.6025740362096689,LOW CONF,medium,406.1,624.8,843.5,-0.695,ABSTAIN,low,0.1488,25.3,0.5,,Abstention-justified,,thin data both sides
3MINDIA,C,MANUFACTURING,35295.0,13834.513631640102,-0.6032545560183509,LOW CONF,high,3208.6,4936.4,6664.1,-0.86,ABSTAIN,low,0.12,15.5,0.5,,Abstention-justified,,thin data both sides
GRSE,C,CAPITAL_GOODS,2566.0,1021.4705937987145,-0.6033894025242809,LOW CONF,high,815.4,1254.5,1693.6,-0.511,ABSTAIN,low,0.16,23.6,0.5,,Abstention-justified,,thin data both sides
LGEINDIA,C,CONSUMER_DISC,1577.0,626.8578294505406,-0.604131462298364,LOW CONF,high,303.8,467.3,630.9,-0.704,ABSTAIN,low,0.132,23.0,0.5,,Abstention-justified,,thin data both sides
GRINDWELL,C,MANUFACTURING,2031.5,813.7200715095757,-0.6061564921787059,LOW CONF,medium,476.5,560.6,644.7,-0.724,AVOID,high,0.0807,12.2,2.66,,Engine-wrongly-abstained,,independent model reaches a supported value
SUMICHEM,C,CHEMICALS,540.45,208.91201676416725,-0.6102387746937179,LOW CONF,high,105.2,169.3,233.3,-0.687,AVOID,medium,0.096,12.3,3.46,,Engine-wrongly-abstained,,independent model reaches a supported value
SWIGGY,C,CONSUMER,,107.44739398480378,-0.6119211399400304,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,input-gap: spot multiples/ROE unavailable to this method,input-gap: spot multiples/ROE unavailable to this method
ANTHEM,C,PHARMA,795.0,296.52251256379935,-0.6189636178825503,LOW CONF,high,136.6,210.2,283.8,-0.736,ABSTAIN,low,0.117,24.5,0.5,,Abstention-justified,,thin data both sides
ATLANTAELE,C,MANUFACTURING,1758.0,641.4650083248887,-0.6211074965594279,LOW CONF,medium,177.2,272.7,368.1,-0.845,ABSTAIN,low,0.12,14.2,0.5,,Abstention-justified,,thin data both sides
SMARTWORKS,C,REALTY,,169.97130445387532,-0.6280715438646055,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
HIRECT,C,MANUFACTURING,1238.0,450.30081406943316,-0.6375848578918043,LOW CONF,medium,217.3,334.4,451.4,-0.73,ABSTAIN,low,0.111,13.3,9.0,,Abstention-justified,,thin data both sides
SHREEJISPG,C,LOGISTICS,596.0,214.65485961662023,-0.6401728947839741,LOW CONF,medium,90.1,138.7,187.2,-0.767,ABSTAIN,low,0.1192,17.2,0.5,,Abstention-justified,,thin data both sides
PRUDENT,C,NBFC,2851.5,1036.6366597533786,-0.6417236953917956,LOW CONF,medium,350.8,539.6,728.5,-0.811,ABSTAIN,low,0.12,14.4,0.5,,Abstention-justified,,thin data both sides
SCHAEFFLER,C,AUTO,4157.95,1473.303570396532,-0.6445759986498765,LOW CONF,high,822.6,1443.2,2063.7,-0.653,ABSTAIN,low,0.1,13.1,5.94,,Abstention-justified,,thin data both sides
GROWW,C,NBFC,208.25,72.97648899167325,-0.6484754865526337,LOW CONF,high,47.6,60.7,73.9,-0.708,AVOID,medium,0.0936,13.1,4.5,,Engine-wrongly-abstained,,independent model reaches a supported value
BBOX,C,IT_SERVICES,841.6,290.26591656984806,-0.6512903453029216,LOW CONF,medium,204.6,314.7,424.9,-0.626,ABSTAIN,low,0.1014,17.7,9.0,,Abstention-justified,,thin data both sides
TIPSMUSIC,C,MANUFACTURING,703.4,233.36983248701682,-0.6513746153465538,LOW CONF,medium,205.1,241.3,277.5,-0.657,AVOID,high,0.0705,15.2,9.0,,Engine-wrongly-abstained,,independent model reaches a supported value
HDFCAMC,C,NBFC,2650.0,901.7615539810912,-0.6534618576661704,LOW CONF,high,294.9,453.6,612.4,-0.829,ABSTAIN,low,0.1147,14.3,0.5,,Abstention-justified,,thin data both sides
PIDILITIND,C,CHEMICALS,1560.55,540.0714011597956,-0.6537115919724316,LOW CONF,high,282.8,496.1,709.5,-0.682,ABSTAIN,low,0.1,14.2,8.83,peak haircut x0.75,Abstention-justified,,thin data both sides
KSB,C,CAPITAL_GOODS,907.85,308.8618590724626,-0.654652139461662,LOW CONF,medium,160.4,215.7,271.1,-0.762,AVOID,medium,0.0966,12.5,3.16,,Engine-wrongly-abstained,,independent model reaches a supported value
RKFORGE,C,AUTO,,195.75826210087425,-0.6564137567338758,LOW CONF,high,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
LLOYDSME,C,METAL,1798.55,613.2591529638095,-0.6598107544439954,LOW CONF,high,193.5,339.5,485.4,-0.811,ABSTAIN,low,0.07,10.9,3.47,peak haircut x0.60,Abstention-justified,,thin data both sides
UTIAMC,C,NBFC,929.55,315.1717493289238,-0.6634398533515683,LOW CONF,high,237.2,279.1,321.0,-0.7,AVOID,high,0.0473,10.0,0.86,,Engine-wrongly-abstained,,independent model reaches a supported value
UNOMINDA,C,AUTO,1155.0,382.3111183292714,-0.6681903156315993,LOW CONF,high,223.1,391.4,559.7,-0.661,ABSTAIN,low,0.1,12.8,5.18,,Abstention-justified,,thin data both sides
GUJTHEM,C,IT_SERVICES,365.5,121.26889066530302,-0.6690259534243913,LOW CONF,medium,68.6,105.6,142.6,-0.711,ABSTAIN,low,0.0972,17.2,8.88,,Abstention-justified,,thin data both sides
JAINREC,C,METAL,330.85,108.5412210741319,-0.6701376050018785,LOW CONF,high,49.2,86.4,123.6,-0.739,ABSTAIN,low,0.07,10.4,2.74,peak haircut x0.60,Abstention-justified,,thin data both sides
JSWCEMENT,C,CEMENT,,46.094506558521076,-0.671574588111713,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,input-gap: spot multiples/ROE unavailable to this method,input-gap: spot multiples/ROE unavailable to this method
NUVAMA,C,NBFC,1851.7,599.6650420526635,-0.6766258401355353,LOW CONF,high,767.7,903.2,1038.7,-0.512,AVOID,high,0.1017,13.5,4.5,,Engine-wrongly-abstained,,independent model reaches a supported value
WAKEFIT,C,MANUFACTURING,130.2,41.6437927077059,-0.6799093565895011,LOW CONF,medium,76.7,118.1,159.4,-0.093,HOLD,low,0.1003,12.6,5.71,,Abstention-justified,,my confidence low too
ANGELONE,C,NBFC,323.85,105.00624961570387,-0.6815097069587387,LOW CONF,high,97.1,114.3,131.4,-0.647,AVOID,high,0.0675,11.4,1.76,,Engine-wrongly-abstained,,independent model reaches a supported value
ZFCVINDIA,C,AUTO,,732.0211623313099,-0.6818129347425411,LOW CONF,high,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
ASTRAZEN,C,IT_SERVICES,8068.5,2535.4149390133625,-0.6850024923576391,LOW CONF,medium,876.4,1348.3,1820.2,-0.833,ABSTAIN,low,0.129,21.9,0.5,,Abstention-justified,,thin data both sides
QPOWER,C,MANUFACTURING,1141.1,360.8390965888599,-0.6913266923961848,LOW CONF,medium,111.2,171.0,230.9,-0.85,ABSTAIN,low,0.12,16.0,0.5,,Abstention-justified,,thin data both sides
TATACHEM,C,CHEMICALS,,215.0735939021427,-0.6920701640745326,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,input-gap: spot multiples/ROE unavailable to this method,input-gap: spot multiples/ROE unavailable to this method
IXIGO,C,MANUFACTURING,207.18,60.6862526173245,-0.6958082575572707,LOW CONF,medium,6.9,8.7,10.5,-0.958,AVOID,medium,0.0451,8.7,0.5,,Engine-wrongly-abstained,,independent model reaches a supported value
TATAINVEST,C,NBFC,661.3,196.7735273783785,-0.7028936624212917,LOW CONF,high,165.3,233.2,301.1,-0.647,AVOID,medium,0.12,17.7,0.5,,Engine-wrongly-abstained,,independent model reaches a supported value
KOLTEPATIL,C,CONSTRUCTION,,114.54165612613471,-0.7052074221435216,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,input-gap: spot multiples/ROE unavailable to this method,input-gap: spot multiples/ROE unavailable to this method
CAMS,C,NBFC,768.5,219.64739618689848,-0.7086324916271162,LOW CONF,high,84.0,129.3,174.5,-0.832,ABSTAIN,low,0.12,14.8,0.5,,Abstention-justified,,thin data both sides
NETWEB,C,IT_SERVICES,4243.9,1225.732042811158,-0.7105982804903532,LOW CONF,high,529.4,814.5,1099.6,-0.808,ABSTAIN,low,0.16,28.0,0.5,,Abstention-justified,,thin data both sides
SUNFLAG,C,METAL,,98.59098899349615,-0.7139388104062203,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
63MOONS,C,IT_SERVICES,,198.37024775928586,-0.7167151049492526,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,input-gap: spot multiples/ROE unavailable to this method,input-gap: spot multiples/ROE unavailable to this method
JIOFIN,C,NBFC,,68.36398870941359,-0.7186435562210323,LOW CONF,high,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
INDUSINDBK,C,BANK,1032.45,287.37406403971585,-0.7189220813383062,LOW CONF,high,238.4,341.0,443.7,-0.67,AVOID,medium,0.12,19.1,0.5,,Engine-wrongly-abstained,,independent model reaches a supported value
KFINTECH,C,NBFC,882.05,246.43797089569307,-0.7228854482225423,LOW CONF,high,39.1,46.0,52.9,-0.948,AVOID,high,0.03,8.2,0.5,,Engine-wrongly-abstained,,independent model reaches a supported value
360ONE,C,NBFC,1108.05,306.5640773046666,-0.7249806429490745,LOW CONF,high,376.6,579.5,782.3,-0.477,ABSTAIN,low,0.1089,12.5,4.5,,Abstention-justified,,thin data both sides
RUBICON,C,IT_SERVICES,1509.1,391.08982527352066,-0.7283343808880797,LOW CONF,medium,161.5,248.5,335.4,-0.835,ABSTAIN,low,0.1146,19.6,0.5,,Abstention-justified,,thin data both sides
INDIGO,C,AVIATION,,1424.7568603081918,-0.7285401809453764,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,input-gap: spot multiples/ROE unavailable to this method,input-gap: spot multiples/ROE unavailable to this method
VEDPOWER,C,MANUFACTURING,,10.158792253809963,-0.7304645196654295,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,input-gap: spot multiples/ROE unavailable to this method,input-gap: spot multiples/ROE unavailable to this method
ENRIN,C,CAPITAL_GOODS,3385.2,916.1186473542191,-0.7309727050908233,LOW CONF,high,379.5,583.8,788.1,-0.828,ABSTAIN,low,0.16,23.1,0.5,,Abstention-justified,,thin data both sides
INDOSTAR,C,NBFC,,69.52629401711667,-0.7361430967092346,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
SOLARINDS,C,CHEMICALS,18400.0,4807.752819054091,-0.7389927894107443,LOW CONF,high,1881.4,3300.6,4719.9,-0.821,ABSTAIN,low,0.1,15.1,9.0,peak haircut x0.61,Abstention-justified,,thin data both sides
CENTUM,C,MANUFACTURING,3720.5,959.0940357333924,-0.7395818415560041,LOW CONF,medium,425.7,655.0,884.2,-0.824,ABSTAIN,low,0.12,15.5,0.5,,Abstention-justified,,thin data both sides
GABRIEL,C,AUTO,1400.0,344.93585423783725,-0.7406497336557615,LOW CONF,high,176.6,309.8,442.9,-0.779,ABSTAIN,low,0.1,12.7,4.94,,Abstention-justified,,thin data both sides
IDFCFIRSTB,C,BANK,,20.446991808291727,-0.7416678230158973,LOW CONF,high,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
SCHNEIDER,C,CAPITAL_GOODS,1336.4,327.80889927705294,-0.7425921481923417,LOW CONF,high,109.3,168.1,226.9,-0.874,ABSTAIN,low,0.16,23.2,0.5,,Abstention-justified,,thin data both sides
MCX,C,NBFC,2747.3,687.9560055893563,-0.7494697721815892,LOW CONF,high,222.3,342.0,461.7,-0.876,ABSTAIN,low,0.1161,14.4,0.5,,Abstention-justified,,thin data both sides
AGIIL,C,CONSTRUCTION,335.0,82.93983300293479,-0.754215934203779,LOW CONF,medium,59.4,104.1,148.9,-0.689,ABSTAIN,low,0.1,11.9,4.73,peak haircut x0.69,Abstention-justified,,thin data both sides
TDPOWERSYS,C,CAPITAL_GOODS,1145.4,273.1401189003118,-0.7577900869909446,LOW CONF,medium,137.9,212.2,286.5,-0.815,ABSTAIN,low,0.1338,16.8,0.5,,Abstention-justified,,thin data both sides
ABB,C,CAPITAL_GOODS,7509.85,1831.173406188437,-0.7611772538391344,LOW CONF,high,626.6,964.0,1301.4,-0.872,ABSTAIN,low,0.1195,15.0,0.5,,Abstention-justified,,thin data both sides
NEOGEN,C,CHEMICALS,,512.2734755487754,-0.7625615408812165,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
RTNINDIA,C,UTILITIES,,7.531034804113248,-0.7631750061599608,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,input-gap: spot multiples/ROE unavailable to this method,input-gap: spot multiples/ROE unavailable to this method
MMTC,C,MANUFACTURING,63.85,14.825532034170584,-0.7662693987991395,LOW CONF,high,43.3,66.6,89.9,0.043,HOLD,low,0.1098,13.2,9.0,,Abstention-justified,,my confidence low too
GVT&D,C,CAPITAL_GOODS,4675.8,1005.6961200945785,-0.7685234607465237,LOW CONF,high,508.9,782.9,1056.9,-0.833,ABSTAIN,low,0.16,27.5,0.5,,Abstention-justified,,thin data both sides
LAURUSLABS,C,PHARMA,1559.5,350.0169407322502,-0.7706010350424366,LOW CONF,high,189.7,291.9,394.0,-0.813,ABSTAIN,low,0.1008,21.4,0.5,,Abstention-justified,,thin data both sides
NAM-INDIA,C,NBFC,1189.1,270.9174255917559,-0.7717052114335924,LOW CONF,high,107.3,165.1,222.8,-0.861,ABSTAIN,low,0.1188,14.6,0.5,,Abstention-justified,,thin data both sides
LLOYDSENT,C,NBFC,82.4,17.256276216131706,-0.7768488786223754,LOW CONF,medium,14.6,17.6,20.5,-0.787,AVOID,medium,0.054,9.4,0.6,,Engine-wrongly-abstained,,independent model reaches a supported value
PAGEIND,C,TEXTILES,39475.0,8684.589199700196,-0.7818490530092892,LOW CONF,high,4743.2,6507.3,8271.3,-0.835,AVOID,medium,0.05,13.3,5.97,peak haircut x0.60,Engine-wrongly-abstained,,independent model reaches a supported value
FUSION,C,NBFC,225.8,48.27557641483145,-0.7824542543606352,LOW CONF,medium,39.1,60.2,81.3,-0.733,ABSTAIN,low,0.12,16.0,0.5,,Abstention-justified,,thin data both sides
ACUTAAS,C,PHARMA,3648.6,759.7315478039404,-0.7864723024721921,LOW CONF,high,625.9,962.9,1299.9,-0.736,ABSTAIN,low,0.1296,27.2,0.5,,Abstention-justified,,thin data both sides
AEGISLOG,C,ENERGY,1294.2,276.2003515105043,-0.7934332873304133,LOW CONF,high,297.8,386.8,475.8,-0.701,AVOID,high,0.07,11.2,1.73,,Engine-wrongly-abstained,,independent model reaches a supported value
CDSL,C,NBFC,1385.5,286.1882716859617,-0.7968278633494521,LOW CONF,high,303.0,369.5,436.0,-0.733,AVOID,medium,0.0972,13.3,4.5,,Engine-wrongly-abstained,,independent model reaches a supported value
MAHSCOOTER,C,CAPITAL_GOODS,13016.0,2654.2094259824194,-0.797357655673964,LOW CONF,medium,6123.7,8403.7,10683.8,-0.354,AVOID,low,0.16,27.5,0.5,,Abstention-justified,,my confidence low too
HSCL,C,CHEMICALS,771.95,149.97463731539756,-0.7973863316463151,LOW CONF,high,145.3,233.6,321.9,-0.697,AVOID,medium,0.096,12.3,3.46,,Engine-wrongly-abstained,,independent model reaches a supported value
RHIM,C,CAPITAL_GOODS,,82.01900733314524,-0.7995135484401241,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
SHAILY,C,CHEMICALS,2760.0,516.552475577695,-0.8128839833450354,LOW CONF,medium,428.2,751.2,1074.2,-0.728,ABSTAIN,low,0.1,14.4,9.0,peak haircut x0.72,Abstention-justified,,thin data both sides
NAZARA,C,IT_SERVICES,,56.003607778150666,-0.8161706621429488,LOW CONF,medium,,,,,ABSTAIN,,,,,,Abstention-justified,near-zero/negative returns — no defensible capitalization,near-zero/negative returns — no defensible capitalization
CPPLUS,C,CAPITAL_GOODS,3672.0,663.3887645807145,-0.8162357992851207,LOW CONF,high,566.7,871.9,1177.1,-0.763,ABSTAIN,low,0.1176,14.8,0.5,,Abstention-justified,,thin data both sides
